Ano base,UF,Quantidade Produção - Minério ROM (t),% Produção  Alumínio (Bauxita),% Produção  Amianto,% Produção  Areia,% Produção  Areias Industriais,% Produção  Argilas,% Produção  Berílio,% Produção  Bário,% Produção  Calcário,% Produção  Carvão Mineral,% Produção  Caulim,% Produção  Chumbo,% Produção  Cianita e outros minerais refratários,% Produção  Cobalto,% Produção  Cobre,% Produção  ColumbitaTantalita,% Produção  Cromo,% Produção  Cádmio,% Produção  Diamante,% Produção  Diatomita,% Produção  Dolomito e Magnesita,% Produção  Enxofre,% Produção  Estanho,"% Produção  Feldspato, Leucita e NefelinaSienito",% Produção  Ferro,% Produção  Fluorita e Criolita,% Produção  Fosfato,% Produção  Gemas,"% Produção  Geodos, Ágatas, Calcedônia, etc",% Produção  Gipsita,% Produção  Grafita,% Produção  Lítio,% Produção  Manganês,% Produção  Mica,% Produção  Minerais Industriais (Outros),% Produção  Molibdênio,% Produção  Monazita e TerrasRaras,% Produção  Nióbio,% Produção  Níquel,% Produção  Ouro,% Produção  Potássio,% Produção  Prata,% Produção  Quartzo (Cristal) e outros Piezelétricos,% Produção  Rochas (Britadas) e Cascalho,% Produção  Rochas Ornamentais,% Produção  Rochas Ornamentais  Outras,% Produção  Saibro,% Produção  Sal,% Produção  Talco e outras Cargas Minerais,% Produção  Titânio,% Produção  Tungstênio,% Produção  Turfa,% Produção  Urânio e outros Radioativos,% Produção  Vanádio,% Produção  Vermiculita e Perlita,% Produção  Zinco,% Produção  Zircônio,Quantidade Venda (t),% Venda  Alumínio (Bauxita),% Venda  Amianto,% Venda  Areia,% Venda  Areias Industriais,% Venda  Argilas,% Venda  Berílio,% Venda  Bário,% Venda  Calcário,% Venda  Carvão Mineral,% Venda  Caulim,% Venda  Chumbo,% Venda  Cianita e outros minerais refratários,% Venda  Cobalto,% Venda  Cobre,% Venda  ColumbitaTantalita,% Venda  Cromo,% Venda  Cádmio,% Venda  Diamante,% Venda  Diatomita,% Venda  Dolomito e Magnesita,% Venda  Enxofre,% Venda  Estanho,"% Venda  Feldspato, Leucita e NefelinaSienito",% Venda  Ferro,% Venda  Fluorita e Criolita,% Venda  Fosfato,% Venda  Gemas,"% Venda  Geodos, Ágatas, Calcedônia, etc",% Venda  Gipsita,% Venda  Grafita,% Venda  Lítio,% Venda  Manganês,% Venda  Mica,% Venda  Minerais Industriais (Outros),% Venda  Molibdênio,% Venda  Monazita e TerrasRaras,% Venda  Nióbio,% Venda  Níquel,% Venda  Ouro,% Venda  Potássio,% Venda  Prata,% Venda  Quartzo (Cristal) e outros Piezelétricos,% Venda  Rochas (Britadas) e Cascalho,% Venda  Rochas Ornamentais,% Venda  Rochas Ornamentais  Outras,% Venda  Saibro,% Venda  Sal,% Venda  Talco e outras Cargas Minerais,% Venda  Titânio,% Venda  Tungstênio,% Venda  Turfa,% Venda  Urânio e outros Radioativos,% Venda  Vanádio,% Venda  Vermiculita e Perlita,% Venda  Zinco,% Venda  Zircônio,Valor Venda (R$),% Valor Venda  Alumínio (Bauxita),% Valor Venda  Amianto,% Valor Venda  Areia,% Valor Venda  Areias Industriais,% Valor Venda  Argilas,% Valor Venda  Berílio,% Valor Venda  Bário,% Valor Venda  Calcário,% Valor Venda  Carvão Mineral,% Valor Venda  Caulim,% Valor Venda  Chumbo,% Valor Venda  Cianita e outros minerais refratários,% Valor Venda  Cobalto,% Valor Venda  Cobre,% Valor Venda  ColumbitaTantalita,% Valor Venda  Cromo,% Valor Venda  Cádmio,% Valor Venda  Diamante,% Valor Venda  Diatomita,% Valor Venda  Dolomito e Magnesita,% Valor Venda  Enxofre,% Valor Venda  Estanho,"% Valor Venda  Feldspato, Leucita e NefelinaSienito",% Valor Venda  Ferro,% Valor Venda  Fluorita e Criolita,% Valor Venda  Fosfato,% Valor Venda  Gemas,"% Valor Venda  Geodos, Ágatas, Calcedônia, etc",% Valor Venda  Gipsita,% Valor Venda  Grafita,% Valor Venda  Lítio,% Valor Venda  Manganês,% Valor Venda  Mica,% Valor Venda  Minerais Industriais (Outros),% Valor Venda  Molibdênio,% Valor Venda  Monazita e TerrasRaras,% Valor Venda  Nióbio,% Valor Venda  Níquel,% Valor Venda  Ouro,% Valor Venda  Potássio,% Valor Venda  Prata,% Valor Venda  Quartzo (Cristal) e outros Piezelétricos,% Valor Venda  Rochas (Britadas) e Cascalho,% Valor Venda  Rochas Ornamentais,% Valor Venda  Rochas Ornamentais  Outras,% Valor Venda  Saibro,% Valor Venda  Sal,% Valor Venda  Talco e outras Cargas Minerais,% Valor Venda  Titânio,% Valor Venda  Tungstênio,% Valor Venda  Turfa,% Valor Venda  Urânio e outros Radioativos,% Valor Venda  Vanádio,% Valor Venda  Vermiculita e Perlita,% Valor Venda  Zinco,% Valor Venda  Zircônio
2023,AP,1130378.59,0.0,0.0,17.2,0.0,2.02,0.0,0.0,0.0,0.0,19.14,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,59.77,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236214.89,0.0,0.0,82.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5885745.73,0.0,0.0,66.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.31,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,AP,1349635.27,0.0,0.0,23.54,0.0,1.97,0.0,0.0,0.0,0.0,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,48.59,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414529.59,0.0,0.0,76.63,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,10.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8515220.11,0.0,0.0,70.21,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.73,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,BA,22934458.91,0.0,0.0,4.75,0.11,3.41,0.0,0.15,6.92,0.0,0.32,0.0,0.0,0.0,9.58,0.0,5.01,0.0,0.03,0.04,6.21,0.0,0.0,0.01,0.0,0.0,2.54,0.0,0.0,0.0,1.85,0.0,0.13,0.0,0.0,0.0,0.0,0.0,15.86,14.28,0.0,0.0,0.0,24.0,0.75,0.02,0.44,2.91,0.7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1596044.39,0.0,0.0,66.34,1.54,13.39,0.0,0.5,0.61,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,8.54,0.12,4.67,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54369325.26,0.0,0.0,19.06,5.41,2.16,0.0,1.76,0.29,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.05,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,62.76,1.82,0.94,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,27241267.35,0.0,0.0,7.14,0.18,3.75,0.0,0.13,7.13,0.0,0.17,0.0,0.0,0.0,10.07,0.0,5.37,0.0,0.03,0.2,5.24,0.0,0.0,0.01,0.26,0.0,3.07,0.06,0.0,0.0,1.7,0.0,0.07,0.0,0.0,0.0,0.0,0.0,23.03,3.61,0.0,0.0,0.0,23.8,0.53,0.03,1.45,2.35,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2507543.92,0.0,0.0,72.06,1.85,10.26,0.0,0.27,0.9,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.2,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,5.61,0.2,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73206723.67,0.0,0.0,22.3,6.93,1.51,0.0,1.13,0.58,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,1.85,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,57.09,3.96,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,BA,28191178.09,0.0,0.0,5.58,0.2,4.18,0.0,0.01,7.47,0.0,0.11,0.0,0.0,0.0,9.66,0.0,4.94,0.0,0.02,0.01,5.75,0.0,0.0,0.02,1.5,0.0,2.86,0.06,0.0,0.0,0.7,0.0,0.09,0.0,0.0,0.0,0.0,0.0,24.08,3.61,0.0,0.0,0.0,25.61,0.63,0.01,0.33,1.88,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683437.16,0.0,0.0,58.28,2.02,14.83,0.0,0.48,1.6,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.2,6.99,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,6.19,0.03,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112354406.69,0.0,0.0,12.2,4.25,2.25,0.0,2.98,0.46,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.44,0.08,0.0,0.0,0.51,27.44,0.0,0.0,0.0,0.93,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,44.73,0.23,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,BA,33786218.32,0.0,0.0,5.75,0.54,4.74,0.0,0.12,6.71,0.0,0.11,0.0,0.0,0.0,11.02,0.0,3.94,0.0,0.04,0.23,4.21,0.0,0.0,0.05,3.13,0.0,2.41,0.06,0.0,0.0,0.89,0.0,0.06,0.0,0.0,0.0,0.0,0.0,18.77,8.98,0.0,0.0,0.0,25.01,0.66,0.01,0.14,1.58,0.84,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,2761350.98,0.0,0.0,63.86,1.12,19.3,0.0,0.56,2.34,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,7.54,0.06,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101622144.32,0.0,0.0,17.09,2.22,1.65,0.0,4.64,1.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.03,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,67.78,0.98,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,BA,35707044.93,0.0,0.0,4.73,1.16,4.5,0.0,0.01,6.64,0.0,0.11,0.0,0.0,0.0,8.96,0.0,4.07,0.0,0.02,0.22,4.21,0.0,0.0,0.07,3.09,0.0,1.72,0.04,0.0,0.0,0.66,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11.98,11.31,0.0,0.0,0.0,30.42,0.87,0.01,0.0,1.71,0.56,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,2925264.68,0.0,0.0,58.05,5.2,17.38,0.0,0.34,7.42,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.54,7.35,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137360179.14,0.0,0.0,13.41,5.14,3.24,0.0,1.89,2.11,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.03,0.0,0.0,1.51,0.0,0.0,0.0,6.88,0.73,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1.67,61.42,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,BA,32365320.24,0.0,0.0,5.19,0.95,4.25,0.0,0.02,6.59,0.0,0.11,0.0,0.0,0.0,8.8,0.0,4.3,0.0,0.0,0.23,5.26,0.0,0.0,0.07,0.54,0.0,1.71,0.07,0.0,0.0,0.88,0.0,0.01,0.0,0.0,0.0,0.0,0.0,18.77,8.2,0.0,0.0,0.0,27.28,1.08,0.0,0.05,1.91,0.55,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,2526929.73,0.0,0.0,64.73,3.78,9.11,0.0,0.3,6.94,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,3.37,9.04,0.02,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149862388.98,0.0,0.0,12.96,3.5,2.73,0.0,1.6,0.99,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.01,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,1.9,70.91,0.4,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BA,23835883.81,0.0,0.0,7.63,0.91,4.69,0.0,0.14,7.1,0.0,0.03,0.0,0.0,0.0,3.39,0.0,4.92,0.0,3.21,0.02,6.89,0.0,0.0,0.06,0.3,0.0,2.01,0.08,0.01,0.0,1.1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,4.05,12.67,0.0,0.0,0.0,31.46,1.4,0.04,0.16,2.49,0.84,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,2633088.8,0.0,0.0,67.4,1.46,7.75,0.0,0.67,8.03,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,4.56,8.47,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197247498.25,0.0,0.0,9.88,1.72,2.15,0.0,2.37,1.09,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.78,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.44,78.94,0.17,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,BA,25519199.97,0.0,0.0,7.63,1.15,5.57,0.0,0.12,6.81,0.0,0.11,0.0,0.0,0.0,6.96,0.0,5.66,0.0,4.08,0.12,6.8,0.0,0.0,0.05,0.14,0.0,1.99,0.13,0.01,0.0,0.73,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,0.0,28.28,1.33,0.1,1.6,2.42,0.79,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,3031841.45,0.0,0.0,61.59,1.75,11.01,0.0,0.74,5.7,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.01,0.05,0.0,1.98,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.02,7.67,0.09,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206877148.67,0.0,0.0,11.36,2.18,2.48,0.0,3.37,0.7,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.63,0.0,0.0,0.0,4.74,1.22,0.0,0.35,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,71.12,0.8,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,BA,26444182.75,0.0,0.0,7.3,1.65,5.53,0.0,0.07,6.84,0.0,0.09,0.0,0.0,0.0,8.62,0.0,5.13,0.0,4.24,0.08,6.31,0.0,0.0,0.02,0.34,0.0,1.81,0.18,0.0,0.0,1.37,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,13.17,0.0,0.0,0.02,29.63,1.43,0.06,0.45,2.38,0.13,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,3105872.55,0.0,0.0,54.75,2.13,5.63,0.0,0.41,5.54,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.01,0.02,0.0,11.66,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,6.05,7.16,0.39,4.82,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212024056.44,0.0,0.0,10.71,2.71,0.96,0.0,1.9,0.75,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.26,0.0,0.0,0.0,5.95,0.96,0.0,2.05,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.97,66.76,1.62,0.09,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,BA,31163683.09,0.0,0.0,5.97,11.23,5.3,0.0,0.08,6.59,0.0,0.08,0.0,0.0,0.0,7.86,0.0,3.97,0.0,3.19,0.06,4.01,0.0,0.0,0.0,0.03,0.0,2.54,0.18,0.0,0.0,1.17,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.09,11.73,0.0,0.0,0.0,26.6,1.05,0.06,0.6,1.66,0.21,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,6671168.77,0.0,0.0,25.97,45.91,4.96,0.0,0.22,2.51,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,5.47,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.27,3.27,0.29,0.02,0.0,0.61,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327612418.77,0.0,0.0,7.0,1.65,1.46,0.0,1.33,0.27,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,3.93,0.0,0.0,1.34,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,3.71,53.16,3.61,0.0,0.0,21.15,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,BA,34979197.06,0.0,0.0,5.81,1.33,4.09,0.0,0.06,7.33,0.0,0.07,0.0,0.0,0.0,6.63,0.0,3.8,0.0,2.14,0.1,4.19,0.0,0.0,0.04,1.26,0.0,0.4,0.17,0.0,0.0,0.63,0.0,0.01,0.0,0.0,0.0,0.0,0.0,10.51,10.8,0.0,0.0,0.0,34.34,0.82,0.03,0.57,1.32,0.44,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,4097281.69,0.0,0.0,47.82,2.32,9.08,0.0,0.53,4.85,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.37,0.0,0.0,0.0,0.01,0.02,0.0,5.37,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,23.09,5.74,0.22,0.07,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423960045.98,0.0,0.0,6.08,12.76,1.2,0.0,1.46,0.35,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,1.11,0.0,0.0,0.0,2.05,0.63,0.0,0.62,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4.59,65.75,2.59,0.01,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,BA,45116460.46,0.0,0.0,6.02,1.17,3.93,0.0,0.06,7.22,0.0,0.1,0.0,0.0,0.0,5.01,0.0,3.17,0.0,2.07,0.02,4.48,0.0,0.0,0.05,7.44,0.0,1.48,0.0,0.0,0.0,0.85,0.0,0.14,0.0,0.0,0.0,0.0,0.0,13.92,9.32,0.0,0.0,0.01,25.43,3.47,0.02,0.28,1.18,0.38,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,5736266.69,0.0,0.0,45.6,3.24,5.97,0.0,0.46,4.73,0.0,0.23,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,3.86,0.0,0.0,0.38,0.0,0.0,0.27,0.0,0.02,0.0,6.72,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,12.74,14.75,0.15,0.67,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636376649.26,0.0,0.0,6.37,3.28,1.16,0.0,1.38,0.76,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,2.77,0.0,0.0,0.22,1.16,0.43,0.0,0.73,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,4.57,73.12,0.82,0.09,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,BA,51431833.07,0.0,0.0,6.66,1.31,3.67,0.0,0.11,5.5,0.0,0.08,0.0,0.0,0.0,5.54,0.0,2.77,0.0,1.04,0.06,3.86,0.0,0.0,0.04,11.51,0.0,1.19,0.01,0.0,0.0,0.74,0.0,0.08,0.0,0.0,0.0,0.0,0.0,12.85,12.23,0.0,0.0,0.01,25.5,1.08,0.02,0.0,1.19,0.32,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,5983137.05,0.0,0.0,55.4,1.26,7.01,0.0,0.85,4.68,0.0,0.23,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.34,0.0,0.0,0.0,0.05,0.01,0.0,3.13,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,15.49,8.21,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755324028.21,0.0,0.0,9.72,4.67,1.2,0.0,2.61,0.84,0.0,0.03,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.98,0.0,0.0,2.87,0.0,0.0,0.0,1.44,0.45,0.0,0.57,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,5.56,66.41,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,BA,49185080.66,0.0,0.0,7.03,1.77,3.83,0.0,0.0,6.1,0.0,0.08,0.0,0.0,0.0,6.79,0.0,2.89,0.0,0.37,0.03,3.6,0.0,0.0,0.04,6.79,0.0,1.42,0.01,0.0,0.0,0.72,0.0,0.02,0.0,0.0,0.0,0.0,0.0,13.81,13.93,0.0,0.0,0.0,24.94,0.81,0.07,0.01,1.26,0.09,0.02,0.0,0.0,0.0,3.56,0.0,0.0,0.0,6332968.17,0.0,0.0,54.38,1.25,7.78,0.0,0.0,5.04,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.26,0.0,0.0,0.0,0.07,0.01,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72,5.11,0.36,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797895504.73,0.0,0.0,10.39,7.4,2.43,0.0,0.0,0.99,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.47,0.0,0.0,1.45,0.0,0.0,0.0,2.9,0.07,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,63.01,2.88,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
