Ano base,UF,Classe Substância,Substância Mineral,Quantidade Produção - Minério ROM (t),Quantidade Contido,Unidade de Medida - Contido,Indicação Contido,Quantidade Venda (t),Valor Venda (R$),Quantidade Transformação / Consumo / Utilização (t),Valor Transformação / Consumo / Utilização nesta mina (R$),Quantidade Transferência para Transformação / Utilização / Consumo (t),Valor Transferência para Transformação / Utilização / Consumo (R$)
2010,PB,Não-Metálicos,Calcário,2952876.46,0.0,-,,38408.0,807146.0,0.0,0.0,87.46,2644.8
2010,PB,Não-Metálicos,Areias Industriais,12500353.58,0.0,-,,28572.58,375571.34,0.0,0.0,55520.0,402500.0
2010,PB,Metálicos,Zircônio,12413932.0,14183.13,t,ZrSiO4,0.0,0.0,0.0,0.0,0.0,0.0
2010,PE,Não-Metálicos,Gipsita,2448821.02,0.0,-,,1529257.73,23930286.37,0.0,0.0,40770.72,492166.4
2010,PE,Não-Metálicos,Calcário,778768.22,0.0,-,,674801.58,13328085.29,0.0,0.0,10900.56,98113.44
2010,PE,Não-Metálicos,Areia,648577.11,0.0,-,,609453.63,3080103.49,0.0,0.0,38646.08,194843.28
2010,PE,Metálicos,Titânio,0.0,0.0,t,TiO2,0.0,0.0,0.0,0.0,0.0,0.0
2010,PE,Não-Metálicos,Areias Industriais,193823.05,0.0,-,,22678.67,54575.02,0.0,0.0,0.0,0.0
2010,PE,Não-Metálicos,Rochas Ornamentais,45274.7,0.0,-,,22746.37,7242090.84,0.0,0.0,0.0,0.0
2010,PE,Não-Metálicos,Rochas (Britadas) e Cascalho,5265894.1,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,PE,Não-Metálicos,Argilas,1580271.01,0.0,-,,1094696.91,4890306.49,61034.43,313796.91,14208.85,17761.07
2010,PE,Não-Metálicos,Vermiculita e Perlita,8094.0,2352.75,t,,0.0,0.0,0.0,0.0,0.0,0.0
2010,PE,Não-Metálicos,Saibro,1432937.63,0.0,-,,1072.5,2080.65,0.0,0.0,1431865.13,1928667.94
2010,PE,Não-Metálicos,Dolomito e Magnesita,423.43,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,PI,Não-Metálicos,Saibro,10677.83,0.0,-,,10677.83,374838.08,0.0,0.0,0.0,0.0
2010,PI,Não-Metálicos,Argilas,336653.08,0.0,-,,156792.56,1023626.55,18323.01,99310.58,158241.63,1401293.09
2010,PI,Gemas e Diamantes,Diamante,991.84,550.51,ct,,0.0,0.0,0.0,0.0,0.0,0.0
2010,PI,Não-Metálicos,Rochas Ornamentais,9873.29,0.0,-,,2566.09,610853.55,0.0,0.0,0.0,0.0
2010,PI,Não-Metálicos,Areia,274874.45,0.0,-,,258022.54,1646321.91,0.0,0.0,6132.33,58914.85
2010,PI,Não-Metálicos,Rochas (Britadas) e Cascalho,646975.98,0.0,-,,112031.54,2783944.25,5466.95,132078.03,19357.93,483948.25
2010,PI,Não-Metálicos,Calcário,1105419.49,0.0,-,,428.0,8426.0,0.0,0.0,5087.0,104408.6
2010,PI,Gemas e Diamantes,Gemas,1154.0,15.6,kg,,0.04,70020.0,0.0,0.0,0.0,0.0
2010,PR,Metálicos,Chumbo,0.0,0.0,t,Pb,0.0,0.0,0.0,0.0,0.0,0.0
2010,PR,Não-Metálicos,Caulim,106203.35,0.0,-,,92158.22,4086786.36,0.0,0.0,10532.75,174624.87
2010,PR,Metálicos,Ouro,96402.31,472.82,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2010,PR,Não-Metálicos,Rochas Ornamentais,7503.94,0.0,-,,1835.0,189375.37,0.0,0.0,3147.84,642302.59
2010,PR,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",94752.0,0.0,-,,0.0,24716.25,0.0,0.0,901.0,122149.95
2010,PR,Não-Metálicos,Calcário,12438257.24,0.0,-,,804853.59,4883567.76,26175.6,432218.1,195181.0,691595.29
2010,PR,Não-Metálicos,Argilas,1222520.53,0.0,-,,289674.66,3306310.42,94968.0,435851.52,810999.25,4204875.67
2010,PR,Não-Metálicos,Dolomito e Magnesita,2834055.8,0.0,-,,592487.19,1973032.44,850758.6,2037138.95,657567.0,1517476.77
2010,PR,Não-Metálicos,Rochas Ornamentais - Outras,15141.93,0.0,-,,13158.5,644999.42,0.0,0.0,550.0,76750.0
2010,PR,Não-Metálicos,Talco e outras Cargas Minerais,643597.02,0.0,-,,346414.84,12051625.35,0.0,0.0,263228.81,683543.37
2010,PR,Não-Metálicos,Saibro,1122919.52,0.0,-,,1109729.48,12400658.89,2700.0,8500.0,490.0,4410.0
2010,PR,Não-Metálicos,Areia,4721511.52,0.0,-,,2935690.78,50735036.45,0.0,0.0,2322.0,13938.0
2010,PR,Gemas e Diamantes,Gemas,8170.6,8170600.0,kg,,0.0,0.0,0.0,0.0,8170.6,81898.0
2010,PR,Energéticos,Carvão Mineral,293328.5,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,PR,Não-Metálicos,Rochas (Britadas) e Cascalho,10619077.62,0.0,-,,307763.2,4021120.33,4175.0,68804.0,534983.86,2474339.35
2010,PR,Não-Metálicos,Fluorita e Criolita,20385.69,9163.37,t,,0.0,0.0,0.0,0.0,0.0,0.0
2010,PR,Não-Metálicos,Areias Industriais,36777.9,0.0,-,,26593.88,622666.42,2540.0,10160.0,1401.2,11024.52
2010,PR,Gemas e Diamantes,Diamante,17500.0,312.38,ct,,0.0,0.0,0.0,0.0,0.0,0.0
2010,RJ,Não-Metálicos,Calcário,4199257.02,0.0,-,,198369.3,1270630.64,0.0,0.0,0.0,0.0
2010,RJ,Não-Metálicos,Fluorita e Criolita,27427.5,13713.0,t,,0.0,0.0,0.0,0.0,0.0,0.0
2010,RJ,Não-Metálicos,Saibro,2755029.19,0.0,-,,2755184.29,8010933.18,0.0,0.0,0.0,0.0
2010,RJ,Não-Metálicos,Rochas (Britadas) e Cascalho,17637134.64,0.0,-,,0.0,0.0,0.0,0.0,181700.0,181700.0
2010,RJ,Não-Metálicos,Areias Industriais,648864.35,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,RJ,Não-Metálicos,Dolomito e Magnesita,40.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,RJ,Metálicos,Titânio,270034.0,6127.0,t,TiO2,0.0,0.0,0.0,0.0,0.0,0.0
2010,RJ,Metálicos,Monazita e Terras-Raras,135017.0,249.0,t,ETR,0.0,0.0,0.0,0.0,0.0,0.0
2010,RJ,Metálicos,Zircônio,135017.0,1343.0,t,ZrSiO4,0.0,0.0,0.0,0.0,0.0,0.0
2010,RJ,Não-Metálicos,Rochas Ornamentais - Outras,64599.27,0.0,-,,64599.27,1514294.82,0.0,0.0,0.0,0.0
2010,RJ,Não-Metálicos,Areia,9912954.11,0.0,-,,9719206.73,70950063.59,0.0,0.0,0.0,0.0
2010,RJ,Não-Metálicos,Rochas Ornamentais,39410.45,0.0,-,,37869.09,801398.25,0.0,0.0,0.0,0.0
2010,RJ,Não-Metálicos,Argilas,1943860.16,0.0,-,,264424.86,563159.51,0.0,0.0,1505877.42,3791464.41
2010,RN,Não-Metálicos,Diatomita,390.0,0.0,-,,220.0,33000.0,0.0,0.0,0.0,0.0
2010,RN,Metálicos,Tungstênio,33486.08,280.74,t,WO3,0.0,0.0,0.0,0.0,0.0,0.0
2010,RN,Não-Metálicos,Areia,163469.87,0.0,-,,156969.87,973295.29,0.0,0.0,6500.0,8970.0
2010,RN,Não-Metálicos,Argilas,301429.58,0.0,-,,267100.0,1290100.0,8000.0,40000.0,0.0,0.0
2010,RN,Metálicos,Columbita-Tantalita,192.0,1.37,t,Ta2O5,0.0,0.0,0.0,0.0,0.0,0.0
2010,RN,Não-Metálicos,Saibro,92700.0,0.0,-,,0.0,0.0,0.0,0.0,92700.0,153882.0
2010,RN,Não-Metálicos,Rochas (Britadas) e Cascalho,593190.2,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,RN,Não-Metálicos,Calcário,466307.44,0.0,-,,208313.42,3738068.49,0.0,0.0,0.0,0.0
2010,RN,Não-Metálicos,Talco e outras Cargas Minerais,20003.0,0.0,-,,20003.0,301045.0,0.0,0.0,0.0,0.0
2010,RN,Metálicos,Ouro,0.0,0.0,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2010,RN,Metálicos,Ferro,29330.76,9600.0,t,Fe,24330.76,1225552.4,0.0,0.0,0.0,0.0
2010,RN,Não-Metálicos,Rochas Ornamentais,24863.6,0.0,-,,20217.15,7995161.74,0.0,0.0,0.0,0.0
2010,RN,Não-Metálicos,Caulim,178691.64,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,RN,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",7592.8,0.0,-,,39.7,1786.5,0.0,0.0,0.0,0.0
2010,RO,Não-Metálicos,Calcário,17610.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,RO,Metálicos,Ouro,0.0,0.0,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2010,RO,Não-Metálicos,Rochas (Britadas) e Cascalho,1451784.48,0.0,-,,111007.28,1227027.2,0.0,0.0,0.0,0.0
2010,RO,Não-Metálicos,Rochas Ornamentais,11390.18,0.0,-,,9141.07,2699712.15,0.0,0.0,0.0,0.0
2010,RO,Metálicos,Estanho,11001511.42,6327329.3,kg,Sn,0.0,0.0,0.0,0.0,0.0,0.0
2010,RO,Gemas e Diamantes,Gemas,0.0,0.0,kg,,0.0,0.0,0.0,0.0,0.0,0.0
2010,RO,Metálicos,Manganês,118400.0,15000.0,t,Mn,0.0,0.0,0.0,0.0,0.0,0.0
2010,RO,Metálicos,Columbita-Tantalita,506994.08,231.62,t,Nb2O5,0.0,0.0,0.0,0.0,0.0,0.0
2010,RO,Não-Metálicos,Areia,510591.99,0.0,-,,481774.41,11625028.76,0.0,0.0,0.0,0.0
2010,RO,Não-Metálicos,Caulim,101794.44,0.0,-,,0.0,0.0,0.0,0.0,129307.49,2159280.52
2010,RO,Não-Metálicos,Argilas,403828.57,0.0,-,,62310.69,569538.38,0.0,0.0,256214.84,2282286.89
2010,RO,Metálicos,Columbita-Tantalita,137834.0,10.0,t,Ta2O5,0.0,0.0,0.0,0.0,0.0,0.0
2010,RR,Não-Metálicos,Argilas,34500.0,0.0,-,,34500.0,232504.0,0.0,0.0,0.0,0.0
2010,RR,Não-Metálicos,Areia,72038.85,0.0,-,,72038.85,523879.5,0.0,0.0,0.0,0.0
2010,RR,Não-Metálicos,Rochas (Britadas) e Cascalho,118102.51,0.0,-,,6416.4,144684.0,0.0,0.0,0.0,0.0
2010,RS,Não-Metálicos,Caulim,312047.72,0.0,-,,243605.17,7220536.89,0.0,0.0,23268.41,239446.73
2010,RS,Não-Metálicos,Saibro,2172578.38,0.0,-,,1376212.25,10023994.88,83170.85,462942.2,712559.58,2881314.78
2010,RS,Não-Metálicos,Calcário,3062655.3,0.0,-,,33102.62,1122372.0,0.0,0.0,0.0,0.0
2010,RS,Não-Metálicos,Argilas,2252817.12,0.0,-,,399257.39,1073394.97,998056.83,2527306.81,846020.05,2738848.99
2010,RS,Não-Metálicos,Rochas (Britadas) e Cascalho,15275233.92,0.0,-,,96123.3,367190.28,0.0,0.0,172460.36,959354.14
2010,RS,Não-Metálicos,Areias Industriais,98842.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,RS,Não-Metálicos,Rochas Ornamentais - Outras,444600.12,0.0,-,,426186.54,14719862.87,0.0,0.0,17932.0,71290.0
2010,RS,Não-Metálicos,Areia,12773262.75,0.0,-,,11329306.08,78319640.42,3841.5,19207.5,1423623.72,758900.2
2010,RS,Não-Metálicos,"Geodos, Ágatas, Calcedônia, etc",6480.0,6480.0,t,,6360.0,36853500.0,0.0,0.0,0.0,0.0
2010,RS,Não-Metálicos,Rochas Ornamentais,4639.7,0.0,-,,4263.2,1324941.72,0.0,0.0,448.0,57388.83
2010,RS,Energéticos,Carvão Mineral,4801131.41,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,SC,Não-Metálicos,Rochas Ornamentais - Outras,15437.99,0.0,-,,15437.99,670613.79,0.0,0.0,0.0,0.0
2010,SC,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",105557.65,0.0,-,,2807.0,98976.0,0.0,0.0,0.0,0.0
2010,SC,Não-Metálicos,Rochas (Britadas) e Cascalho,14042926.86,0.0,-,,629805.65,5448629.58,53127.6,146566.5,698909.6,2483573.15
2010,SC,Metálicos,Alumínio (Bauxita),80222.48,42363.22,t,Al2O3,10646.66,212933.2,0.0,0.0,0.0,0.0
2010,SC,Não-Metálicos,Rochas Ornamentais,124319.96,0.0,-,,125988.09,2240715.28,180.0,13115.0,217.4,34321.45
2010,SC,Não-Metálicos,Caulim,294230.17,0.0,-,,175994.81,5663068.27,1160.55,7214.6,108143.23,1020951.0
2010,SC,Não-Metálicos,Areia,4135042.13,0.0,-,,3846984.69,55429432.27,35527.6,169464.0,28284.86,169696.23
2010,SC,Não-Metálicos,Saibro,2611952.61,0.01,-,,1965467.28,9701807.9,327945.98,987898.11,149701.0,637770.0
2010,SC,Não-Metálicos,Areias Industriais,973270.88,0.0,-,,7615.9,132222.69,0.0,0.0,23891.47,182591.34
2010,SC,Energéticos,Turfa,181132.0,0.0,-,,14610.0,764326.6,0.0,0.0,0.0,0.0
2010,SC,Energéticos,Carvão Mineral,6746208.72,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,SC,Não-Metálicos,Argilas,2563541.96,0.0,-,,1899800.62,16814621.76,82144.9,299586.52,471431.51,3235722.04
2010,SC,Não-Metálicos,Calcário,654977.39,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,SE,Não-Metálicos,Saibro,6915.2,0.0,-,,4358.4,10987.75,2556.8,6493.01,0.0,0.0
2010,SE,Não-Metálicos,Talco e outras Cargas Minerais,15584.67,0.0,-,,0.0,0.0,0.0,0.0,15584.67,70130.92
2010,SE,Não-Metálicos,Rochas (Britadas) e Cascalho,602167.78,0.0,-,,112321.79,801129.42,0.0,0.0,1312.0,2050.0
2010,SE,Não-Metálicos,Areia,329284.44,0.0,-,,324384.44,1561220.88,0.0,0.0,4900.0,19600.0
2010,SE,Não-Metálicos,Calcário,6356764.96,0.0,-,,13664.22,568414.51,0.0,0.0,1863710.24,9597521.69
2010,SE,Não-Metálicos,Argilas,1633721.39,0.0,-,,175479.7,1920916.68,674637.17,3376051.28,514427.1,1417452.61
2010,SE,Não-Metálicos,Potássio,2782494.0,467021.28,t,K2O,0.0,0.0,0.0,0.0,0.0,0.0
2010,SP,Não-Metálicos,Rochas Ornamentais - Outras,1675.76,0.0,-,,1675.76,226359.04,0.0,0.0,0.0,0.0
2010,SP,Não-Metálicos,Caulim,164804.49,0.0,-,,40702.7,225668.5,0.0,0.0,0.0,0.0
2010,SP,Metálicos,Alumínio (Bauxita),541875.01,235239.94,t,Al2O3,107476.27,1822083.55,0.0,0.0,0.0,0.0
2010,SP,Não-Metálicos,Calcário,5023938.0,4019150.4,t,,0.0,0.0,0.0,0.0,0.0,0.0
2010,SP,Não-Metálicos,Rochas (Britadas) e Cascalho,87368621.88,0.0,-,,182440.43,2266895.54,1000.0,1000.0,48068.0,317352.43
2010,SP,Não-Metálicos,Talco e outras Cargas Minerais,820220.87,0.0,-,,24938.62,546366.24,0.0,0.0,18528.13,285225.0
2010,SP,Energéticos,Turfa,37715.51,0.0,-,,37715.51,2431502.51,0.0,0.0,0.0,0.0
2010,SP,Não-Metálicos,Saibro,1399293.3,0.0,-,,1394275.43,10557516.23,108.0,540.0,0.0,0.0
2010,SP,Metálicos,Cobre,0.0,0.0,t,Cu,0.0,0.0,0.0,0.0,0.0,0.0
2010,SP,Não-Metálicos,Argilas,9828986.08,0.0,-,,6419422.4,53220930.48,212058.84,3879626.92,1910398.01,10420258.55
2010,SP,Metálicos,Ferro,5023938.0,301251.67,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2010,SP,Não-Metálicos,Dolomito e Magnesita,306179.0,0.0,-,,1260.0,144000.0,0.0,0.0,0.0,0.0
2010,SP,Metálicos,Zircônio,0.0,0.0,t,ZrSiO4,0.0,0.0,0.0,0.0,0.0,0.0
2010,SP,Não-Metálicos,Calcário,11577788.2,0.0,-,,72160.54,331640.16,2056.0,2056.0,0.0,0.0
2010,SP,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",20972.37,0.0,-,,1043.19,41727.6,33.88,609.84,0.0,0.0
2010,SP,Não-Metálicos,Areia,26910104.89,0.0,-,,18380531.9,315314064.48,2097.66,31867.52,10221.0,122508.0
2010,SP,Não-Metálicos,Areias Industriais,5031797.51,0.0,-,,34878.68,859014.83,0.0,0.0,0.0,0.0
2010,SP,Não-Metálicos,Rochas Ornamentais,30903.48,0.0,-,,24191.57,3558138.63,0.0,0.0,0.0,0.0
2010,SP,Não-Metálicos,Fosfato,5246658.87,274659.54,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2010,SP,Não-Metálicos,Minerais Industriais (Outros),0.0,0.0,t,,0.0,0.0,0.0,0.0,0.0,0.0
2010,TO,Não-Metálicos,Argilas,41530.09,0.0,-,,0.0,0.0,0.0,93600.0,22197.97,2031708.61
2010,TO,Não-Metálicos,Calcário,2542503.87,0.0,-,,0.0,0.0,0.0,0.0,1126547.04,10702201.73
2010,TO,Metálicos,Ouro,45400.0,1.95,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2010,TO,Não-Metálicos,Fosfato,0.0,0.0,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2010,TO,Não-Metálicos,Minerais Industriais (Outros),28350.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2010,TO,Gemas e Diamantes,Gemas,112.7,0.0,-,,112.7,26752.0,0.0,0.0,0.0,0.0
2010,TO,Não-Metálicos,Areia,194944.95,0.0,-,,186802.6,3038000.32,0.0,0.0,0.0,0.0
2010,TO,Não-Metálicos,Quartzo (Cristal) e outros Piezelétricos,335.51,0.0,-,,335.51,66428.5,0.0,0.0,0.0,0.0
2010,TO,Não-Metálicos,Rochas (Britadas) e Cascalho,1751657.0,0.0,-,,510140.75,2821992.28,0.0,0.0,0.0,0.0
2010,TO,Não-Metálicos,Gipsita,3900.0,0.0,-,,3745.0,30782.5,0.0,0.0,0.0,1500.0
2010,TO,Não-Metálicos,Saibro,153.6,0.0,-,,153.6,260.0,0.0,0.0,0.0,0.0
2011,AC,Não-Metálicos,Areia,139071.0,0.0,-,,118797.75,2518415.97,0.0,0.0,0.0,0.0
2011,AL,Não-Metálicos,Sal,695694.89,0.0,-,,1786.4,40075.2,0.0,0.0,693908.49,5282069.37
2011,AL,Não-Metálicos,Calcário,950770.0,0.0,-,,2534.3,108974.9,0.0,0.0,0.0,0.0
2011,AL,Não-Metálicos,Areia,523113.66,0.0,-,,478902.88,3057293.99,0.0,0.0,42498.4,528378.78
2011,AL,Não-Metálicos,Argilas,242869.77,0.0,-,,19179.19,30494.91,99987.54,329026.52,113323.12,1252556.7
2011,AL,Não-Metálicos,Rochas (Britadas) e Cascalho,1424681.78,0.0,-,,867.0,6936.0,0.0,0.0,0.0,0.0
2011,AL,Não-Metálicos,Saibro,699946.51,0.0,-,,699910.51,772254.05,0.04,0.04,0.04,0.04
2011,AL,Não-Metálicos,Rochas Ornamentais,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2011,AM,Não-Metálicos,Rochas (Britadas) e Cascalho,324557.66,0.0,-,,3627.2,176923.57,0.0,0.0,0.0,0.0
2011,AM,Não-Metálicos,Calcário,1194231.89,0.0,-,,0.0,0.0,0.0,0.0,1194231.89,5538576.19
2011,AM,Metálicos,Ferro,14860.06,10402.04,t,Fe,0.0,0.0,0.0,0.0,14860.06,86428.76
2011,AM,Não-Metálicos,Argilas,365761.95,0.0,-,,14720.9,109153.99,101865.0,6851.6,249176.05,1516186.1
2011,AM,Metálicos,Columbita-Tantalita,6479103.0,95.82,t,Ta2O5,0.0,0.0,0.0,0.0,0.0,0.0
2011,AM,Metálicos,Zircônio,0.0,0.0,t,ZrSiO4,0.0,0.0,0.0,0.0,0.0,0.0
2011,AM,Metálicos,Columbita-Tantalita,6479103.0,1006.12,t,Nb2O5,0.0,0.0,0.0,0.0,0.0,0.0
2011,AM,Não-Metálicos,Areia,96947.72,0.0,-,,38727.48,826738.44,50220.24,184330.56,8000.0,200000.0
2011,AM,Não-Metálicos,Saibro,10470.0,0.0,-,,10470.0,30062.0,0.0,0.0,0.0,0.0
2011,AM,Metálicos,Ouro,0.0,0.0,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2011,AM,Não-Metálicos,Gipsita,35004.38,0.0,-,,0.0,0.0,0.0,0.0,35004.38,172606.07
2011,AM,Metálicos,Estanho,6479103.0,8590000.0,kg,Sn,0.0,0.0,0.0,0.0,0.0,0.0
2011,AM,Não-Metálicos,Caulim,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2011,AP,Metálicos,Ferro,12807742.34,5503649.18,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2011,AP,Não-Metálicos,Caulim,578164.19,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2011,AP,Não-Metálicos,Rochas (Britadas) e Cascalho,183552.62,0.0,-,,15172.87,657670.72,0.0,0.0,0.0,0.0
2011,AP,Metálicos,Columbita-Tantalita,3910.0,5.78,t,Ta2O5,0.0,0.0,0.0,0.0,0.0,0.0
2011,AP,Não-Metálicos,Saibro,20640.0,0.0,-,,18247.5,45675.0,0.0,0.0,0.0,0.0
2011,AP,Metálicos,Ouro,623967.43,6217.41,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2011,AP,Metálicos,Cromo,124060.0,27296.2,t,Cr2O3,0.0,0.0,0.0,0.0,0.0,0.0
2011,AP,Não-Metálicos,Argilas,74692.0,0.0,-,,1724.0,40674.0,768.0,6144.0,72200.0,181400.0
2011,AP,Não-Metálicos,Areia,258747.49,0.0,-,,258404.34,3500354.06,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Bário,36212.56,31814.86,t,BaSO4,6894.56,827347.2,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Grafita,462519.0,38620.34,t,,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Caulim,46618.91,0.0,-,,17941.56,178695.74,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Talco e outras Cargas Minerais,170233.23,0.0,-,,0.0,0.0,0.0,0.0,39843.23,19559732.58
2011,BA,Não-Metálicos,Rochas Ornamentais - Outras,7659.53,0.0,-,,4998.84,2896230.6,0.0,0.0,2660.69,679752.8
2011,BA,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",3050.0,0.0,-,,2999.0,196557.65,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Areia,1944293.99,0.0,-,,1806972.71,16325949.2,0.0,0.0,21458.34,203945.17
2011,BA,Não-Metálicos,Saibro,395196.2,0.0,-,,168226.89,581622.51,74337.61,536609.24,122614.6,180695.2
2011,BA,Não-Metálicos,Argilas,1020813.47,0.0,-,,257201.31,1103600.23,117774.1,454770.01,450280.2,2326183.63
2011,BA,Metálicos,Ferro,70000.0,39900.0,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,Metálicos,Cobre,2743762.0,29822.61,t,Cu,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Sal,639759.0,0.0,-,,0.0,0.0,0.0,0.0,639759.0,22713835.9
2011,BA,Não-Metálicos,Gipsita,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Areias Industriais,49468.28,0.0,-,,46498.28,5072620.22,0.0,0.0,2955.0,1189480.0
2011,BA,Não-Metálicos,Diatomita,54324.31,0.0,-,,6417.34,1287452.0,0.0,0.0,50337.31,2092884.41
2011,BA,Não-Metálicos,Dolomito e Magnesita,1426570.0,0.0,-,,5134.67,1351048.74,0.0,0.0,108657.0,1965605.13
2011,BA,Gemas e Diamantes,Gemas,16998.0,3600.0,kg,,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,"Geodos, Ágatas, Calcedônia, etc",652.0,652.0,t,,638.7,558700.0,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Calcário,1942139.9,0.0,-,,22542.6,424774.86,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Quartzo (Cristal) e outros Piezelétricos,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Rochas Ornamentais,143923.02,0.0,-,,140728.8,41796111.65,0.0,0.0,10434.27,948888.49
2011,BA,Gemas e Diamantes,Diamante,7500.0,7500.0,ct,,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Fosfato,836027.97,163273.02,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,Metálicos,Níquel,6273933.0,29777.0,t, Ni,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,Metálicos,Ouro,983848.0,2297.16,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,Metálicos,Manganês,17995.96,6691.79,t,Mn,608.66,78787.4,0.0,0.0,11591.6,1043244.0
2011,BA,Não-Metálicos,Rochas (Britadas) e Cascalho,6483800.38,0.0,-,,19740.0,527225.67,41218.0,425197.0,21471.02,389168.78
2011,BA,Metálicos,Cromo,1462682.64,240731.34,t,Cr2O3,0.0,0.0,0.0,0.0,0.0,0.0
2011,BA,Não-Metálicos,Vermiculita e Perlita,1286.0,617.0,t,,0.0,0.0,0.0,0.0,0.0,0.0
2011,CE,Não-Metálicos,Areias Industriais,154139.08,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2011,CE,Não-Metálicos,Saibro,988969.6,0.0,-,,28415.6,99588.09,0.0,0.0,960554.0,1594519.64
2011,CE,Não-Metálicos,Areia,1586824.49,0.0,-,,1564828.56,11662356.92,0.0,0.0,15116.99,37352.86
2011,CE,Energéticos,Urânio e outros Radioativos,0.0,0.0,t,,0.0,0.0,0.0,0.0,0.0,0.0
2011,CE,Não-Metálicos,Talco e outras Cargas Minerais,5500.0,0.0,-,,3600.0,206136.0,0.0,0.0,0.0,0.0
2011,CE,Não-Metálicos,Mica,1483.18,0.0,-,,0.0,0.0,0.0,0.0,1483.18,520547.0
2011,CE,Não-Metálicos,Rochas Ornamentais - Outras,106756.27,0.0,-,,106718.28,7639456.94,0.0,0.0,0.0,0.0
2011,CE,Não-Metálicos,Dolomito e Magnesita,108405.23,0.0,-,,103405.23,2274615.08,0.0,0.0,0.0,0.0
2011,CE,Não-Metálicos,Fosfato,0.0,0.0,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2011,CE,Não-Metálicos,Argilas,2230978.09,0.0,-,,235796.61,4074522.98,896919.55,3293744.93,1074670.18,4961599.42
2011,CE,Metálicos,Manganês,13675.0,4460.06,t,Mn,9675.0,1482023.5,0.0,0.0,0.0,0.0
2011,CE,Não-Metálicos,Rochas (Britadas) e Cascalho,4088611.48,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2011,CE,Não-Metálicos,Rochas Ornamentais,57301.73,0.0,-,,48741.66,16982115.51,0.0,0.0,4191.32,401928.8
2011,CE,Metálicos,Ferro,286251.04,166120.95,t,Fe,207063.0,24846391.53,0.0,0.0,2577.04,163308.52
2011,CE,Não-Metálicos,Gipsita,78132.99,0.0,-,,78132.99,2228328.21,0.0,0.0,0.0,0.0
2011,CE,Não-Metálicos,Calcário,3121513.41,0.0,-,,761466.36,5601481.88,141556.92,2198886.86,159463.93,1693575.3
